,Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
8641,283030,Fujisan,17422,Confirmed Eruption,SE flank,,,,240.0,150.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,35.361,138.728
8642,241070,Taupo,14553,Confirmed Eruption,Horomatangi Reefs area,6.0,?,,233.0,13.0,3.0,,15.0,20.0,Radiocarbon (corrected),,,,,,,,-38.82,176.0
8643,263210,Sundoro,15794,Confirmed Eruption,,,,?,230.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-7.3,109.992
8644,300270,Sheveluch,19548,Confirmed Eruption,,3.0,,?,230.0,,0.0,,0.0,,Tephrochronology,,,,,,,,56.653,161.36
8645,321050,St. Helens,20536,Confirmed Eruption,,0.0,,?,230.0,,0.0,,0.0,,Tephrochronology,,,,,,,,46.2,-122.18
8646,211020,Vesuvius,10053,Confirmed Eruption,,2.0,,,222.0,,0.0,,0.0,,Historical Observations,,235.0,,0.0,,0.0,,40.821,14.426
8647,245010,Taveuni,14836,Confirmed Eruption,,0.0,,,220.0,100.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-16.82,-179.97
8648,341100,"Orizaba, Pico de",10571,Confirmed Eruption,,3.0,,,220.0,75.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.03,-97.27
8649,283030,Fujisan,17421,Confirmed Eruption,NE flank (Hinokimarubi lava flow),2.0,,?,220.0,,0.0,,0.0,,Tephrochronology,,,,,,,,35.361,138.728
8650,358020,Calbuco,12246,Confirmed Eruption,,,,,220.0,75.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-41.33,-72.618
8651,360120,Pelee,12414,Confirmed Eruption,,,,,220.0,75.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,14.809,-61.165
8652,353030,Darwin,11691,Confirmed Eruption,,0.0,,,210.0,500.0,0.0,,0.0,,Surface Exposure,,,,,,,,-0.18,-91.28
8653,345040,Poas,11142,Confirmed Eruption,North flank (Bosque Alegre),,,?,210.0,,0.0,,0.0,,Tephrochronology,,,,,,,,10.2,-84.233
8654,323200,Salton Buttes,22136,Confirmed Eruption,"Rock Hill, N & S Red Hill",,,,210.0,100.0,,,,,Magnetism,,,,,,,,33.197,-115.616
8655,211020,Vesuvius,10052,Confirmed Eruption,,4.0,P,,203.0,,0.0,,0.0,,Historical Observations,,,,,,,,40.821,14.426
8656,231090,"Arhab, Harra of",14156,Confirmed Eruption,East flank of Jabal Zebib,2.0,?,>,200.0,,0.0,,0.0,,Anthropology,,,,,,,,15.63,44.08
8657,263291,Penanggungan,15959,Uncertain Eruption,,,,?,200.0,,0.0,,0.0,,,,,,,,,,-7.616,112.62
8658,321040,Adams,20516,Confirmed Eruption,,2.0,,?,200.0,,0.0,,0.0,,Tephrochronology,,,,,,,,46.206,-121.49
8659,321020,Glacier Peak,20471,Confirmed Eruption,,4.0,+,,200.0,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,48.112,-121.113
8660,332020,Mauna Loa,14063,Confirmed Eruption,Mokuaweoweo,0.0,,?,200.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
8661,341080,Chichinautzin,10494,Confirmed Eruption,Chichinautzin,3.0,,,200.0,100.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,19.08,-99.13
8662,311110,Kanaga,19707,Confirmed Eruption,,,,,200.0,150.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,51.923,-177.168
8663,312090,Aniakchak,20184,Confirmed Eruption,Northern & western caldera floor,,,,200.0,255.0,0.0,,0.0,,Tephrochronology,,,,,,,,56.88,-158.17
8664,283030,Fujisan,17420,Confirmed Eruption,NW flank (Sajiki-yama),2.0,,?,200.0,,0.0,,0.0,,Tephrochronology,,,,,,,,35.361,138.728
8665,283050,Hakusan,17466,Confirmed Eruption,,,,?,200.0,,0.0,,0.0,,Tephrochronology,,,,,,,,36.155,136.771
8666,300070,Gorely,19007,Confirmed Eruption,,3.0,,?,200.0,,0.0,,0.0,,Tephrochronology,,,,,,,,52.559,158.03
8667,300170,Uzon,17648,Confirmed Eruption,Khloridnoe Lake,,,,200.0,300.0,0.0,,0.0,,Tephrochronology,,,,,,,,54.5,159.97
8668,285034,Kuttara,18587,Confirmed Eruption,,,,,200.0,75.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,42.491,141.16
8669,352080,Tungurahua,11616,Confirmed Eruption,,,,?,200.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-1.467,-78.442
8670,352006,Cayambe,11407,Confirmed Eruption,,,,?,200.0,,0.0,,0.0,,Tephrochronology,,,,,,,,0.029,-77.986
8671,370010,Snaefellsjokull,12478,Confirmed Eruption,,,,,200.0,150.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,64.8,-23.783
8672,372030,Katla,12655,Confirmed Eruption,,,,?,200.0,,0.0,,0.0,,Tephrochronology,,,,,,,,63.633,-19.083
8673,358052,Melimoyu,12279,Confirmed Eruption,,,,,200.0,75.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-44.08,-72.88
8674,383030,Tenerife,13097,Confirmed Eruption,NW rift zone (Cuevas Negras),,,?,190.0,,0.0,,0.0,,Tephrochronology,,,,,,,,28.271,-16.641
8675,382050,Terceira,19956,Confirmed Eruption,Guilherme Moniz (Pico Alto),,,,190.0,40.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,38.73,-27.32
8676,313030,Redoubt,20366,Confirmed Eruption,,,,,190.0,75.0,0.0,,0.0,,Varve Count,,,,,,,,60.485,-152.742
8677,315020,Wrangell,20407,Confirmed Eruption,,4.0,C,,190.0,200.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,62.006,-144.017
8678,341120,"Chichon, El",10603,Confirmed Eruption,,,,,190.0,150.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,17.36,-93.228
8679,321050,St. Helens,20535,Confirmed Eruption,Lower E flank (East Dome),,,?,190.0,,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,46.2,-122.18
8680,263250,Merapi,15826,Confirmed Eruption,,,,,190.0,300.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
8681,263310,Tengger Caldera,16010,Confirmed Eruption,Widodaren,2.0,,,190.0,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-7.942,112.95
8682,241061,Maroa,14529,Confirmed Eruption,Orakeikorako,,,?,180.0,,0.0,,0.0,,Tephrochronology,,,,,,,,-38.42,176.08
8683,241050,Okataina,14504,Confirmed Eruption,Te Kopia thermal area,,,?,180.0,,0.0,,0.0,,Tephrochronology,,,,,,,,-38.12,176.5
8684,352050,Cotopaxi,11528,Confirmed Eruption,,4.0,,,180.0,100.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-0.677,-78.436
8685,211020,Vesuvius,10051,Confirmed Eruption,,3.0,?,,172.0,,0.0,,0.0,,Historical Observations,,,,,,,,40.821,14.426
8686,244040,Savai'i,14808,Confirmed Eruption,,,,,170.0,100.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-13.612,-172.525
8687,300270,Sheveluch,19547,Confirmed Eruption,,3.0,,,170.0,20.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,56.653,161.36
8688,352006,Cayambe,11406,Confirmed Eruption,,,,?,170.0,,0.0,,0.0,,Tephrochronology,,,,,,,,0.029,-77.986
8689,211060,Etna,13625,Discredited Eruption,,,,,165.0,,0.0,,0.0,,,,,,,,,,37.748,14.999
8690,360030,Liamuiga,12339,Confirmed Eruption,,4.0,P,,160.0,200.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,17.37,-62.8
8691,382090,Agua de Pau,13030,Confirmed Eruption,NW flank (251 m),,,,160.0,150.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,37.77,-25.47
8692,358020,Calbuco,20875,Confirmed Eruption,,4.0,+,,160.0,135.0,,,,,Tephrochronology,,,,,,,,-41.33,-72.618
8693,371050,Hengill,12528,Confirmed Eruption,"Nesjahraun, Reykjafellshraun",2.0,,,150.0,75.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,64.083,-21.416
8694,352050,Cotopaxi,11527,Confirmed Eruption,,4.0,,?,150.0,,0.0,,0.0,,Tephrochronology,,,,,,,,-0.677,-78.436
8695,353020,Wolf,11678,Confirmed Eruption,Lower SW flank,0.0,,,150.0,800.0,0.0,,0.0,,Surface Exposure,,,,,,,,0.02,-91.35
8696,344100,Masaya,11006,Confirmed Eruption,,5.0,+,?,150.0,,0.0,,0.0,,Tephrochronology,,,,,,,,11.985,-86.165
8697,372050,Torfajokull,12686,Confirmed Eruption,N of caldera (Domadalshraun),3.0,,,150.0,100.0,0.0,,0.0,,Tephrochronology,,,,,,,,63.892,-19.122
8698,373030,Bardarbunga,12853,Confirmed Eruption,Veidivötn (Tjorvahraun),2.0,?,,150.0,100.0,0.0,,0.0,,Tephrochronology,,,,,,,,64.633,-17.516
8699,211040,Stromboli,13419,Confirmed Eruption,,2.0,,,150.0,50.0,0.0,,0.0,,Historical Observations,,,,,,,,38.789,15.213
8700,241030,Taranaki,14442,Confirmed Eruption,,3.0,?,?,150.0,,0.0,,0.0,,Tephrochronology,,,,,,,,-39.3,174.07
8701,252070,Krummel-Garbuna-Welcker,15006,Confirmed Eruption,Garbuna and Welcker,2.0,?,?,150.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-5.416,150.027
8702,282070,Ata,17019,Confirmed Eruption,Kaimon,4.0,,?,150.0,,0.0,,0.0,,Tephrochronology,,,,,,,,31.22,130.57
8703,300250,Bezymianny,19330,Confirmed Eruption,,,,?,150.0,,0.0,,0.0,,Tephrochronology,,,,,,,,55.972,160.595
8704,323010,Shasta,20635,Confirmed Eruption,,,,?,150.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,41.409,-122.193
8705,332020,Mauna Loa,14062,Confirmed Eruption,SE rift zone,0.0,,?,150.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
8706,332010,Kilauea,19871,Confirmed Eruption,Kilauea summit (Powers Caldera),0.0,,,150.0,300.0,0.0,,0.0,,Magnetism,,,,,,,,19.421,-155.287
8707,285081,Mashu,18712,Confirmed Eruption,Kamuinupuri,4.0,,,150.0,100.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,43.572,144.561
8708,300240,Tolbachik,19280,Confirmed Eruption,SW flank (Zapretny),,,?,150.0,,0.0,,0.0,,Tephrochronology,,,,,,,,55.832,160.326
8709,284010,Izu-Oshima,18160,Confirmed Eruption,,3.0,,,150.0,50.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,34.724,139.394
8710,283240,Iwatesan,17571,Confirmed Eruption,Higashi-Iwate,,,?,150.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,39.853,141.001
8711,211030,Ischia,13388,Confirmed Eruption,,,,?,145.0,,0.0,,0.0,,Historical Observations,,,,,,,,40.73,13.897
8712,211050,Vulcano,13457,Confirmed Eruption,Fossa,,,,144.0,,0.0,,0.0,,Historical Observations,,,,,,,,38.404,14.962
8713,212030,Milos,13878,Confirmed Eruption,"SE Mílos, east of Fyriplaka tuff ring",1.0,?,,140.0,300.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,36.699,24.439
8714,341100,"Orizaba, Pico de",10570,Confirmed Eruption,,3.0,,,140.0,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.03,-97.27
8715,357150,Puyehue-Cordon Caulle,12202,Confirmed Eruption,Puyehue?,,,,140.0,300.0,0.0,,0.0,,Tephrochronology,,,,,,,,-40.59,-72.117
8716,372030,Katla,12654,Confirmed Eruption,,,,?,130.0,,0.0,,0.0,,Tephrochronology,,,,,,,,63.633,-19.083
8717,360120,Pelee,12413,Confirmed Eruption,,4.0,P,?,130.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,14.809,-61.165
8718,282070,Ata,17018,Confirmed Eruption,Kaimon,4.0,,?,130.0,,0.0,,0.0,,Tephrochronology,,,,,,,,31.22,130.57
8719,271031,Leonard Range,16701,Confirmed Eruption,,,,,120.0,100.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,7.382,126.047
8720,263250,Merapi,15825,Confirmed Eruption,,,,,120.0,75.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
8721,233020,"Fournaise, Piton de la",14212,Confirmed Eruption,Upper NW flank (Cratère Commerson),0.0,,?,120.0,,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-21.244,55.708
8722,341110,San Martin,10587,Confirmed Eruption,South flank (Cerro Puntiagudo),,,,120.0,200.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,18.57,-95.2
8723,300270,Sheveluch,19546,Confirmed Eruption,,3.0,,?,120.0,,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,56.653,161.36
8724,313030,Redoubt,20365,Confirmed Eruption,,,,,110.0,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,60.485,-152.742
8725,357150,Puyehue-Cordon Caulle,12201,Confirmed Eruption,,,,,110.0,200.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-40.59,-72.117
8726,357120,Villarrica,12098,Confirmed Eruption,,0.0,,?,110.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-39.42,-71.93
8727,352080,Tungurahua,11615,Confirmed Eruption,,3.0,?,?,100.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-1.467,-78.442
8728,285083,Tenchozan,20846,Uncertain Eruption,,3.0,,,100.0,,0.0,,0.0,,Uncertain,,,,,,,,44.044,145.086
8729,390030,Deception Island,13176,Confirmed Eruption,,,,?,100.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-63.001,-60.652
8730,300270,Sheveluch,19545,Confirmed Eruption,,4.0,,?,100.0,,0.0,,0.0,,Tephrochronology,,,,,,,,56.653,161.36
8731,332020,Mauna Loa,10157,Confirmed Eruption,SE rift zone,0.0,,?,100.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
8732,321050,St. Helens,20534,Confirmed Eruption,SW flank (Cave basalts),0.0,,?,100.0,,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,46.2,-122.18
8733,283030,Fujisan,17419,Confirmed Eruption,NW flank (Ohira-yama),2.0,,?,100.0,,0.0,,0.0,,Tephrochronology,,,,,,,,35.361,138.728
8734,300100,Avachinsky,19074,Confirmed Eruption,,,,?,100.0,,0.0,,0.0,,Tephrochronology,,,,,,,,53.256,158.836
8735,285070,Akan,18678,Confirmed Eruption,Akan-Fuji,,,,100.0,100.0,0.0,,0.0,,Tephrochronology,,,,,,,,43.384,144.013
8736,211060,Etna,13624,Confirmed Eruption,,,,,100.0,100.0,0.0,,0.0,,Tephrochronology,,,,,,,,37.748,14.999
8737,241030,Taranaki,14441,Confirmed Eruption,,,,,100.0,40.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-39.3,174.07
8738,242030,Raoul Island,14688,Confirmed Eruption,N flank Moumoukai volcano,4.0,,?,100.0,,0.0,,0.0,,Tephrochronology,,,,,,,,-29.27,-177.92
8739,341100,"Orizaba, Pico de",10569,Confirmed Eruption,,3.0,,,90.0,40.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.03,-97.27
8740,342080,Acatenango,10651,Confirmed Eruption,Pico Central,,,,90.0,100.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,14.501,-90.876
8741,382080,Sete Cidades,13011,Confirmed Eruption,SE caldera floor (Lagoa de Santiago),4.0,,,90.0,100.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,37.87,-25.78
8742,383030,Tenerife,13096,Confirmed Eruption,NW rift zone (Los Hornitos),,,,90.0,75.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,28.271,-16.641
8743,357122,Lanin,12084,Confirmed Eruption,,0.0,,,90.0,300.0,0.0,,0.0,,Tephrochronology,,,,,,,,-39.637,-71.502
8744,355012,Parinacota,11813,Confirmed Eruption,South flank (upper Volcanes de Ajata),,,,90.0,50.0,0.0,,0.0,,Anthropology,,,,,,,,-18.166,-69.142
8745,354010,"Misti, El",11760,Confirmed Eruption,,,,,90.0,300.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-16.294,-71.409
8746,382100,Furnas,13037,Confirmed Eruption,N floor of younger caldera,5.0,,,80.0,100.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,37.77,-25.32
8747,332060,Haleakala,10283,Confirmed Eruption,Haleakala crater,,,,80.0,40.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,20.708,-156.25
8748,285082,Rausudake,18716,Confirmed Eruption,SW flank (Tencho-zan),3.0,,,80.0,50.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,44.076,145.122
8749,211060,Etna,13623,Uncertain Eruption,,,,?,80.0,,0.0,,0.0,,,,,,,,,,37.748,14.999
8750,211030,Ischia,13383,Confirmed Eruption,,,,,80.0,1.0,0.0,,0.0,,Historical Observations,,,,,,,,40.73,13.897
8751,211020,Vesuvius,10050,Confirmed Eruption,,5.0,?,,79.0,,10.0,?,24.0,,Historical Observations,,79.0,,10.0,,28.0,1.0,40.821,14.426
8752,211060,Etna,13622,Discredited Eruption,,,,,72.0,,0.0,,0.0,,,,,,,,,,37.748,14.999
8753,341130,Tacana,10616,Confirmed Eruption,San Antonio (upper SW flank),4.0,?,,70.0,100.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,15.132,-92.109
8754,313030,Redoubt,20364,Confirmed Eruption,,,,,70.0,75.0,0.0,,0.0,,Varve Count,,,,,,,,60.485,-152.742
8755,382050,Terceira,19955,Confirmed Eruption,Fissure zone (east of Santa Barbara),,,,70.0,40.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,38.73,-27.32
8756,352050,Cotopaxi,11526,Confirmed Eruption,,4.0,,,70.0,150.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-0.677,-78.436
8757,352020,Guagua Pichincha,11469,Confirmed Eruption,,4.0,,,70.0,75.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-0.171,-78.598
8758,211030,Ischia,13382,Uncertain Eruption,,,,,69.0,,0.0,,0.0,,,,,,,,,,40.73,13.897
8759,315030,Churchill,20421,Confirmed Eruption,,6.0,,,60.0,200.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,61.38,-141.75
8760,360030,Liamuiga,12338,Confirmed Eruption,,,,,60.0,100.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,17.37,-62.8
8761,360120,Pelee,12412,Confirmed Eruption,,4.0,P,?,50.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,14.809,-61.165
8762,300250,Bezymianny,19101,Confirmed Eruption,,,,?,50.0,,0.0,,0.0,,Tephrochronology,,,,,,,,55.972,160.595
8763,300280,Ichinsky,19590,Confirmed Eruption,,,,,50.0,300.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,55.678,157.718
8764,323010,Shasta,20634,Confirmed Eruption,,0.0,,?,50.0,,0.0,,0.0,,Tephrochronology,,,,,,,,41.409,-122.193
8765,332020,Mauna Loa,10156,Confirmed Eruption,NE rift zone,0.0,,?,50.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
8766,300070,Gorely,19006,Confirmed Eruption,,3.0,,?,50.0,,0.0,,0.0,,Tephrochronology,,,,,,,,52.559,158.03
8767,300060,Mutnovsky,13972,Confirmed Eruption,,2.0,,?,50.0,,0.0,,0.0,,Tephrochronology,,,,,,,,52.449,158.196
8768,300030,Iliinsky,18913,Confirmed Eruption,,,,?,50.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,51.498,157.203
8769,300240,Tolbachik,19279,Confirmed Eruption,"SW flank (Mt. 1004, Pra-Visokaya)",4.0,+,?,50.0,,0.0,,0.0,,Tephrochronology,,,,,,,,55.832,160.326
8770,283030,Fujisan,17418,Confirmed Eruption,NW flank (Futatsuzuka),2.0,,?,50.0,,0.0,,0.0,,Tephrochronology,,,,,,,,35.361,138.728
8771,283120,Kusatsu-Shiranesan,17821,Confirmed Eruption,Yu-gama,2.0,,?,50.0,,0.0,,0.0,,Tephrochronology,,,,,,,,36.618,138.528
8772,211050,Vulcano,13456,Confirmed Eruption,Fossa,,,,50.0,50.0,0.0,,0.0,,Historical Observations,,,,,,,,38.404,14.962
8773,211040,Stromboli,13418,Confirmed Eruption,,2.0,,,50.0,50.0,0.0,,0.0,,Historical Observations,,,,,,,,38.789,15.213
8774,211060,Etna,13621,Discredited Eruption,,,,,50.0,,0.0,,0.0,,,,,,,,,,37.748,14.999
8775,214010,Elbrus,13542,Confirmed Eruption,,,,,50.0,50.0,0.0,,0.0,,Tephrochronology,,,,,,,,43.351,42.442
8776,257040,Ambrym,15238,Confirmed Eruption,,6.0,+,,50.0,100.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-16.25,168.12
8777,212040,Santorini,13882,Confirmed Eruption,Thia Island,3.0,,,46.0,,12.0,,31.0,,Historical Observations,,47.0,,2.0,,1.0,30.0,36.404,25.396
8778,211030,Ischia,13381,Confirmed Eruption,Near Bosco della Maddalena,3.0,,,40.0,75.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,40.73,13.897
8779,322070,Three Sisters,20591,Confirmed Eruption,NW of North Sister (Four-in-One Cone),2.0,?,,40.0,200.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,44.133,-121.767
8780,341100,"Orizaba, Pico de",10568,Confirmed Eruption,,3.0,,,40.0,40.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.03,-97.27
8781,358020,Calbuco,12245,Confirmed Eruption,,,,,40.0,75.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-41.33,-72.618
8782,345070,Turrialba,11237,Confirmed Eruption,Central summit crater,4.0,,,40.0,50.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,10.025,-83.767
8783,383040,Gran Canaria,13123,Confirmed Eruption,Bandama,,,,40.0,75.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,28.0,-15.58
8784,383030,Tenerife,13095,Confirmed Eruption,Teide-Pico Viejo complex,,,?,40.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,28.271,-16.641
8785,211060,Etna,13620,Confirmed Eruption,,,,,39.0,1.0,0.0,,0.0,,Historical Observations,,,,,,,,37.748,14.999
8786,282070,Ata,17017,Confirmed Eruption,Kaimon,3.0,,?,30.0,,0.0,,0.0,,Tephrochronology,,,,,,,,31.22,130.57
8787,383030,Tenerife,13094,Confirmed Eruption,NW flank of Pico Viejo (Roques Blancos),,,,30.0,150.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,28.271,-16.641
8788,372030,Katla,12653,Confirmed Eruption,,,,?,30.0,,0.0,,0.0,,Tephrochronology,,,,,,,,63.633,-19.083
8789,263250,Merapi,15824,Confirmed Eruption,,4.0,P,,20.0,300.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
8790,212040,Santorini,13881,Discredited Eruption,,,,,19.0,,0.0,,0.0,,,,,,,,,,36.404,25.396
8791,211060,Etna,13619,Confirmed Eruption,,,,?,10.0,,0.0,,0.0,,Historical Observations,?,20.0,,0.0,,0.0,,37.748,14.999
8792,323120,Mono-Inyo Craters,20666,Confirmed Eruption,Mono Craters (South Coulee?),,,,10.0,200.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,37.804,-119.029
8793,323200,Salton Buttes,20682,Confirmed Eruption,Obsidian Butte,,,,10.0,100.0,0.0,,0.0,,Magnetism,,,,,,,,33.197,-115.616
8794,360120,Pelee,12411,Confirmed Eruption,,4.0,,,10.0,50.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,14.809,-61.165
8795,352006,Cayambe,11405,Confirmed Eruption,,,,?,10.0,,0.0,,0.0,,Tephrochronology,,,,,,,,0.029,-77.986
8796,383040,Gran Canaria,13122,Confirmed Eruption,El Garañón,,,,10.0,75.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,28.0,-15.58
8797,285050,Tokachidake,18637,Confirmed Eruption,,,,,1.0,50.0,,,,,Radiocarbon (corrected),,,,,,,,43.418,142.686
8798,305011,Arxan-Chaihe,19634,Confirmed Eruption,,,,,0.0,150.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,47.45,120.8
8799,211030,Ischia,13380,Confirmed Eruption,,,,,-6.0,20.0,0.0,,0.0,,Historical Observations,,,,,,,,40.73,13.897
8800,211050,Vulcano,13455,Uncertain Eruption,Vulcanello,,,,-10.0,10.0,0.0,,0.0,,,,,,,,,,38.404,14.962
8801,211060,Etna,13618,Uncertain Eruption,,,,?,-10.0,,0.0,,0.0,,,,,,,,,,37.748,14.999
8802,300270,Sheveluch,19544,Confirmed Eruption,,3.0,,?,-10.0,,0.0,,0.0,,Tephrochronology,,,,,,,,56.653,161.36
8803,341120,"Chichon, El",10602,Confirmed Eruption,,,,,-20.0,50.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,17.36,-93.228
8804,211050,Vulcano,13454,Confirmed Eruption,Vulcanello ?,,,,-24.0,5.0,0.0,,0.0,,Historical Observations,,,,,,,,38.404,14.962
8805,332020,Mauna Loa,10155,Confirmed Eruption,NE and SW rift zones,0.0,,?,-30.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
8806,211060,Etna,13617,Confirmed Eruption,,,,,-32.0,,12.0,,31.0,365.0,Historical Observations,,,,,,,,37.748,14.999
8807,211060,Etna,13616,Confirmed Eruption,East side ?,,,,-36.0,,7.0,,15.0,45.0,Historical Observations,,-35.0,,0.0,,0.0,,37.748,14.999
8808,241030,Taranaki,14440,Confirmed Eruption,,,,,-40.0,75.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-39.3,174.07
8809,211050,Vulcano,13453,Discredited Eruption,,,,,-43.0,,0.0,,0.0,,,,,,,,,,38.404,14.962
8810,211060,Etna,13510,Confirmed Eruption,,3.0,?,,-44.0,,3.0,?,0.0,,Historical Observations,,,,,,,,37.748,14.999
8811,211060,Etna,13509,Confirmed Eruption,West flank and summit ?,,,,-49.0,,0.0,,0.0,,Historical Observations,,,,,,,,37.748,14.999
8812,211040,Stromboli,13417,Confirmed Eruption,,2.0,,,-50.0,50.0,0.0,,0.0,,Historical Observations,,,,,,,,38.789,15.213
8813,222120,"Lengai, Ol Doinyo",13998,Confirmed Eruption,,,,?,-50.0,,0.0,,0.0,,Tephrochronology,,,,,,,,-2.764,35.914
8814,222166,Rungwe,14029,Confirmed Eruption,,4.0,,,-50.0,100.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-9.135,33.668
8815,221270,Alutu,13957,Confirmed Eruption,,,,?,-50.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,7.77,38.78
8816,242030,Raoul Island,14687,Confirmed Eruption,Denham caldera?,3.0,?,?,-50.0,,0.0,,0.0,,Tephrochronology,,,,,,,,-29.27,-177.92
